eval,time_s,cur,best,M1,M2,M3
12405,10.247079372406006,0.0,0.0,0.0,0.0,0.0
12410,10.247081756591797,0.0,0.0,0.0,0.0,0.0
12415,10.24708366394043,0.0,0.0,0.0,0.0,0.0
12420,10.256764888763428,0.0,0.0,0.0,0.0,0.0
12425,10.256767272949219,0.0,0.0,0.0,0.0,0.0
12430,10.256768941879272,0.0,0.0,0.0,0.0,0.0
12435,10.267229318618774,0.0,0.0,0.0,0.0,0.0
12440,10.267231941223145,0.0,0.0,0.0,0.0,0.0
12445,10.267233610153198,0.0,0.0,0.0,0.0,0.0
12450,10.278022289276123,0.0,0.0,0.0,0.0,0.0
12455,10.278024911880493,0.0,0.0,0.0,0.0,0.0
12460,10.278026819229126,0.0,0.0,0.0,0.0,0.0
12465,10.278028726577759,0.0,0.0,0.0,0.0,0.0
12470,10.288559198379517,0.0,0.0,0.0,0.0,0.0
12475,10.288561820983887,0.0,0.0,0.0,0.0,0.0
12480,10.28856372833252,0.0,0.0,0.0,0.0,0.0
12485,10.299067974090576,0.0,0.0,0.0,0.0,0.0
12490,10.299070596694946,0.0,0.0,0.0,0.0,0.0
12495,10.299072504043579,0.0,0.0,0.0,0.0,0.0
12500,10.30877161026001,0.0,0.0,0.0,0.0,0.0
12505,10.308773756027222,0.0,0.0,0.0,0.0,0.0
12510,10.308775901794434,0.0,0.0,0.0,0.0,0.0
12515,10.399600744247437,0.0,0.0,0.0,0.0,0.0
12520,10.399603366851807,0.0,0.0,0.0,0.0,0.0
12525,10.399605512619019,0.0,0.0,0.0,0.0,0.0
12530,10.412631511688232,0.0,0.0,0.0,0.0,0.0
12535,10.412634134292603,0.0,0.0,0.0,0.0,0.0
12540,10.412635803222656,0.0,0.0,0.0,0.0,0.0
12545,10.412637710571289,0.0,0.0,0.0,0.0,0.0
12550,10.43080997467041,0.0,0.0,0.0,0.0,0.0
12555,10.43081259727478,0.0,0.0,0.0,0.0,0.0
12560,10.430814027786255,0.0,0.0,0.0,0.0,0.0
12565,10.776884317398071,0.0,0.0,0.0,0.0,0.0
12570,10.776886701583862,0.0,0.0,0.0,0.0,0.0
12575,10.776888608932495,0.0,0.0,0.0,0.0,0.0
12580,10.787803173065186,0.0,0.0,0.0,0.0,0.0
12585,10.787805557250977,0.0,0.0,0.0,0.0,0.0
12590,10.78780746459961,0.0,0.0,0.0,0.0,0.0
12595,10.799761056900024,0.0,0.0,0.0,0.0,0.0
12600,10.799763441085815,0.0,0.0,0.0,0.0,0.0
12605,10.79976511001587,0.0,0.0,0.0,0.0,0.0
12610,10.809901237487793,0.0,0.0,0.0,0.0,0.0
12615,10.809904098510742,0.0,0.0,0.0,0.0,0.0
12620,10.809905767440796,0.0,0.0,0.0,0.0,0.0
12625,10.809907674789429,0.0,0.0,0.0,0.0,0.0
12630,10.820731401443481,0.0,0.0,0.0,0.0,0.0
12635,10.820733547210693,0.0,0.0,0.0,0.0,0.0
12640,10.820735454559326,0.0,0.0,0.0,0.0,0.0
12645,10.83133840560913,0.0,0.0,0.0,0.0,0.0
12650,10.831340551376343,0.0,0.0,0.0,0.0,0.0
12655,10.831342220306396,0.0,0.0,0.0,0.0,0.0
12660,10.84239935874939,0.0,0.0,0.0,0.0,0.0
12665,10.84240174293518,0.0,0.0,0.0,0.0,0.0
12670,10.842403411865234,0.0,0.0,0.0,0.0,0.0
12675,10.853325843811035,0.0,0.0,0.0,0.0,0.0
12680,10.853328227996826,0.0,0.0,0.0,0.0,0.0
12685,10.853330135345459,0.0,0.0,0.0,0.0,0.0
12690,10.864856243133545,0.0,0.0,0.0,0.0,0.0
12695,10.864858865737915,0.0,0.0,0.0,0.0,0.0
12700,10.864870071411133,0.0,0.0,0.0,0.0,0.0
12705,10.864871978759766,0.0,0.0,0.0,0.0,0.0
12710,10.875471830368042,0.0,0.0,0.0,0.0,0.0
12715,10.875474214553833,0.0,0.0,0.0,0.0,0.0
12720,10.875475883483887,0.0,0.0,0.0,0.0,0.0
12725,10.885479927062988,0.0,0.0,0.0,0.0,0.0
12730,10.8854820728302,0.0,0.0,0.0,0.0,0.0
12735,10.885483980178833,0.0,0.0,0.0,0.0,0.0
12740,10.899265050888062,0.0,0.0,0.0,0.0,0.0
12745,10.899267196655273,0.0,0.0,0.0,0.0,0.0
12750,10.899269342422485,0.0,0.0,0.0,0.0,0.0
12755,10.91078495979309,0.0,0.0,0.0,0.0,0.0
12760,10.910787582397461,0.0,0.0,0.0,0.0,0.0
12765,10.910789251327515,0.0,0.0,0.0,0.0,0.0
12770,10.921140670776367,0.0,0.0,0.0,0.0,0.0
12775,10.921143293380737,0.0,0.0,0.0,0.0,0.0
12780,10.92114520072937,0.0,0.0,0.0,0.0,0.0
12785,10.921146869659424,0.0,0.0,0.0,0.0,0.0
12790,10.93161654472351,0.0,0.0,0.0,0.0,0.0
12795,10.931618690490723,0.0,0.0,0.0,0.0,0.0
12800,10.931620597839355,0.0,0.0,0.0,0.0,0.0
12805,10.943532228469849,0.0,0.0,0.0,0.0,0.0
12810,10.94353461265564,0.0,0.0,0.0,0.0,0.0
12815,10.943536043167114,0.0,0.0,0.0,0.0,0.0
12820,10.955302476882935,0.0,0.0,0.0,0.0,0.0
12825,10.955304861068726,0.0,0.0,0.0,0.0,0.0
12830,10.955306768417358,0.0,0.0,0.0,0.0,0.0
12835,10.966570138931274,0.0,0.0,0.0,0.0,0.0
12840,10.966572761535645,0.0,0.0,0.0,0.0,0.0
12845,10.966574430465698,0.0,0.0,0.0,0.0,0.0
12850,10.977368354797363,0.0,0.0,0.0,0.0,0.0
12855,10.977370738983154,0.0,0.0,0.0,0.0,0.0
12860,10.977372884750366,0.0,0.0,0.0,0.0,0.0
12865,10.97737431526184,0.0,0.0,0.0,0.0,0.0
12870,10.997184038162231,0.0,0.0,0.0,0.0,0.0
12875,10.997186183929443,0.0,0.0,0.0,0.0,0.0
12880,10.997188091278076,0.0,0.0,0.0,0.0,0.0
12885,11.007686376571655,0.0,0.0,0.0,0.0,0.0
12890,11.007688522338867,0.0,0.0,0.0,0.0,0.0
12895,11.0076904296875,0.0,0.0,0.0,0.0,0.0
12900,11.017754793167114,0.0,0.0,0.0,0.0,0.0
12905,11.017757177352905,0.0,0.0,0.0,0.0,0.0
12910,11.01775860786438,0.0,0.0,0.0,0.0,0.0
12915,11.02907133102417,0.0,0.0,0.0,0.0,0.0
12920,11.029073476791382,0.0,0.0,0.0,0.0,0.0
12925,11.029075384140015,0.0,0.0,0.0,0.0,0.0
12930,11.039466142654419,0.0,0.0,0.0,0.0,0.0
12935,11.039468765258789,0.0,0.0,0.0,0.0,0.0
12940,11.039470672607422,0.0,0.0,0.0,0.0,0.0
12945,11.039472341537476,0.0,0.0,0.0,0.0,0.0
12950,11.050015687942505,0.0,0.0,0.0,0.0,0.0
12955,11.050018072128296,0.0,0.0,0.0,0.0,0.0
12960,11.05001974105835,0.0,0.0,0.0,0.0,0.0
12965,11.061005592346191,0.0,0.0,0.0,0.0,0.0
12970,11.061007738113403,0.0,0.0,0.0,0.0,0.0
12975,11.061009645462036,0.0,0.0,0.0,0.0,0.0
12980,11.071884870529175,0.0,0.0,0.0,0.0,0.0
12985,11.071887493133545,0.0,0.0,0.0,0.0,0.0
12990,11.071889638900757,0.0,0.0,0.0,0.0,0.0
12995,11.08391785621643,0.0,0.0,0.0,0.0,0.0
13000,11.083920240402222,0.0,0.0,0.0,0.0,0.0
13005,11.083922147750854,0.0,0.0,0.0,0.0,0.0
13010,11.094376564025879,0.0,0.0,0.0,0.0,0.0
13015,11.094379186630249,0.0,0.0,0.0,0.0,0.0
13020,11.094381332397461,0.0,0.0,0.0,0.0,0.0
13025,11.094382762908936,0.0,0.0,0.0,0.0,0.0
13030,11.105166673660278,0.0,0.0,0.0,0.0,0.0
13035,11.10516905784607,0.0,0.0,0.0,0.0,0.0
13040,11.105170965194702,0.0,0.0,0.0,0.0,0.0
13045,11.115877628326416,0.0,0.0,0.0,0.0,0.0
13050,11.115879774093628,0.0,0.0,0.0,0.0,0.0
13055,11.11588168144226,0.0,0.0,0.0,0.0,0.0
13060,11.127431869506836,0.0,0.0,0.0,0.0,0.0
13065,11.127434015274048,0.0,0.0,0.0,0.0,0.0
13070,11.127435684204102,0.0,0.0,0.0,0.0,0.0
13075,11.137785196304321,0.0,0.0,0.0,0.0,0.0
13080,11.137787580490112,0.0,0.0,0.0,0.0,0.0
13085,11.137789726257324,0.0,0.0,0.0,0.0,0.0
13090,11.149123191833496,0.0,0.0,0.0,0.0,0.0
13095,11.149126052856445,0.0,0.0,0.0,0.0,0.0
13100,11.149127960205078,0.0,0.0,0.0,0.0,0.0
13105,11.149129629135132,0.0,0.0,0.0,0.0,0.0
13110,11.158957958221436,0.0,0.0,0.0,0.0,0.0
13115,11.158960342407227,0.0,0.0,0.0,0.0,0.0
13120,11.15896201133728,0.0,0.0,0.0,0.0,0.0
13125,11.168797016143799,0.0,0.0,0.0,0.0,0.0
13130,11.16879940032959,0.0,0.0,0.0,0.0,0.0
13135,11.168801307678223,0.0,0.0,0.0,0.0,0.0
13140,11.17876672744751,0.0,0.0,0.0,0.0,0.0
13145,11.1787691116333,0.0,0.0,0.0,0.0,0.0
13150,11.178770542144775,0.0,0.0,0.0,0.0,0.0
13155,11.188711881637573,0.0,0.0,0.0,0.0,0.0
13160,11.188714265823364,0.0,0.0,0.0,0.0,0.0
13165,11.188716173171997,0.0,0.0,0.0,0.0,0.0
13170,11.198675155639648,0.0,0.0,0.0,0.0,0.0
13175,11.198677778244019,0.0,0.0,0.0,0.0,0.0
13180,11.198679685592651,0.0,0.0,0.0,0.0,0.0
13185,11.198681354522705,0.0,0.0,0.0,0.0,0.0
13190,11.20876145362854,0.0,0.0,0.0,0.0,0.0
13195,11.208763837814331,0.0,0.0,0.0,0.0,0.0
13200,11.208765506744385,0.0,0.0,0.0,0.0,0.0
13205,11.218973875045776,0.0,0.0,0.0,0.0,0.0
13210,11.218976259231567,0.0,0.0,0.0,0.0,0.0
13215,11.218977928161621,0.0,0.0,0.0,0.0,0.0
13220,11.228694677352905,0.0,0.0,0.0,0.0,0.0
13225,11.228697061538696,0.0,0.0,0.0,0.0,0.0
13230,11.228698968887329,0.0,0.0,0.0,0.0,0.0
13235,11.23869514465332,0.0,0.0,0.0,0.0,0.0
13240,11.23869776725769,0.0,0.0,0.0,0.0,0.0
13245,11.238699436187744,0.0,0.0,0.0,0.0,0.0
13250,11.248554706573486,0.0,0.0,0.0,0.0,0.0
13255,11.248557329177856,0.0,0.0,0.0,0.0,0.0
13260,11.24855899810791,0.0,0.0,0.0,0.0,0.0
13265,11.248560905456543,0.0,0.0,0.0,0.0,0.0
13270,11.258358240127563,0.0,0.0,0.0,0.0,0.0
13275,11.258360862731934,0.0,0.0,0.0,0.0,0.0
13280,11.258362531661987,0.0,0.0,0.0,0.0,0.0
13285,11.268247842788696,0.0,0.0,0.0,0.0,0.0
13290,11.268249988555908,0.0,0.0,0.0,0.0,0.0
13295,11.268251895904541,0.0,0.0,0.0,0.0,0.0
13300,11.27806043624878,0.0,0.0,0.0,0.0,0.0
13305,11.27806282043457,0.0,0.0,0.0,0.0,0.0
13310,11.278064489364624,0.0,0.0,0.0,0.0,0.0
13315,11.287729501724243,0.0,0.0,0.0,0.0,0.0
13320,11.287731885910034,0.0,0.0,0.0,0.0,0.0
13325,11.287733793258667,0.0,0.0,0.0,0.0,0.0
13330,11.297635793685913,0.0,0.0,0.0,0.0,0.0
13335,11.297638416290283,0.0,0.0,0.0,0.0,0.0
13340,11.297640323638916,0.0,0.0,0.0,0.0,0.0
13345,11.29764199256897,0.0,0.0,0.0,0.0,0.0
13350,11.307479619979858,0.0,0.0,0.0,0.0,0.0
13355,11.30748200416565,0.0,0.0,0.0,0.0,0.0
13360,11.307483911514282,0.0,0.0,0.0,0.0,0.0
13365,11.31735610961914,0.0,0.0,0.0,0.0,0.0
13370,11.31735873222351,0.0,0.0,0.0,0.0,0.0
13375,11.317360639572144,0.0,0.0,0.0,0.0,0.0
13380,11.327124118804932,0.0,0.0,0.0,0.0,0.0
13385,11.327126741409302,0.0,0.0,0.0,0.0,0.0
13390,11.327128410339355,0.0,0.0,0.0,0.0,0.0
13395,11.336953163146973,0.0,0.0,0.0,0.0,0.0
13400,11.336955785751343,0.0,0.0,0.0,0.0,0.0
13405,11.336957693099976,0.0,0.0,0.0,0.0,0.0
13410,11.346631050109863,0.0,0.0,0.0,0.0,0.0
13415,11.346633672714233,0.0,0.0,0.0,0.0,0.0
13420,11.346635818481445,0.0,0.0,0.0,0.0,0.0
13425,11.346637487411499,0.0,0.0,0.0,0.0,0.0
13430,11.35659408569336,0.0,0.0,0.0,0.0,0.0
13435,11.35659646987915,0.0,0.0,0.0,0.0,0.0
13440,11.356598138809204,0.0,0.0,0.0,0.0,0.0
13445,11.366495370864868,0.0,0.0,0.0,0.0,0.0
13450,11.36649775505066,0.0,0.0,0.0,0.0,0.0
13455,11.366499423980713,0.0,0.0,0.0,0.0,0.0
13460,11.376386404037476,0.0,0.0,0.0,0.0,0.0
13465,11.376388788223267,0.0,0.0,0.0,0.0,0.0
13470,11.3763906955719,0.0,0.0,0.0,0.0,0.0
13475,11.386289358139038,0.0,0.0,0.0,0.0,0.0
13480,11.386291980743408,0.0,0.0,0.0,0.0,0.0
13485,11.386293649673462,0.0,0.0,0.0,0.0,0.0
13490,11.395996332168579,0.0,0.0,0.0,0.0,0.0
13495,11.39599895477295,0.0,0.0,0.0,0.0,0.0
13500,11.396000623703003,0.0,0.0,0.0,0.0,0.0
13505,11.396002531051636,0.0,0.0,0.0,0.0,0.0
13510,11.40569281578064,0.0,0.0,0.0,0.0,0.0
13515,11.40569543838501,0.0,0.0,0.0,0.0,0.0
13520,11.405697107315063,0.0,0.0,0.0,0.0,0.0
13525,11.41543197631836,0.0,0.0,0.0,0.0,0.0
13530,11.415434122085571,0.0,0.0,0.0,0.0,0.0
13535,11.415435791015625,0.0,0.0,0.0,0.0,0.0
13540,11.425243854522705,0.0,0.0,0.0,0.0,0.0
13545,11.425246238708496,0.0,0.0,0.0,0.0,0.0
13550,11.42524790763855,0.0,0.0,0.0,0.0,0.0
13555,11.43488621711731,0.0,0.0,0.0,0.0,0.0
13560,11.43488883972168,0.0,0.0,0.0,0.0,0.0
13565,11.434890747070312,0.0,0.0,0.0,0.0,0.0
13570,11.444555044174194,0.0,0.0,0.0,0.0,0.0
13575,11.444557666778564,0.0,0.0,0.0,0.0,0.0
13580,11.444559574127197,0.0,0.0,0.0,0.0,0.0
13585,11.444561243057251,0.0,0.0,0.0,0.0,0.0
13590,11.454361200332642,0.0,0.0,0.0,0.0,0.0
13595,11.454363584518433,0.0,0.0,0.0,0.0,0.0
13600,11.454365253448486,0.0,0.0,0.0,0.0,0.0
13605,11.46524953842163,0.0,0.0,0.0,0.0,0.0
13610,11.465251684188843,0.0,0.0,0.0,0.0,0.0
13615,11.465253591537476,0.0,0.0,0.0,0.0,0.0
13620,11.474881649017334,0.0,0.0,0.0,0.0,0.0
13625,11.474884033203125,0.0,0.0,0.0,0.0,0.0
13630,11.474885702133179,0.0,0.0,0.0,0.0,0.0
13635,11.485355138778687,0.0,0.0,0.0,0.0,0.0
13640,11.485357761383057,0.0,0.0,0.0,0.0,0.0
13645,11.48535943031311,0.0,0.0,0.0,0.0,0.0
13650,11.494972944259644,0.0,0.0,0.0,0.0,0.0
13655,11.494975328445435,0.0,0.0,0.0,0.0,0.0
13660,11.494977474212646,0.0,0.0,0.0,0.0,0.0
13665,11.494978904724121,0.0,0.0,0.0,0.0,0.0
13670,11.508519649505615,0.0,0.0,0.0,0.0,0.0
13675,11.508521795272827,0.0,0.0,0.0,0.0,0.0
13680,11.50852370262146,0.0,0.0,0.0,0.0,0.0
13685,11.518232345581055,0.0,0.0,0.0,0.0,0.0
13690,11.518234252929688,0.0,0.0,0.0,0.0,0.0
13695,11.51823616027832,0.0,0.0,0.0,0.0,0.0
13700,11.528022766113281,0.0,0.0,0.0,0.0,0.0
13705,11.528024911880493,0.0,0.0,0.0,0.0,0.0
13710,11.528026819229126,0.0,0.0,0.0,0.0,0.0
13715,11.537696599960327,0.0,0.0,0.0,0.0,0.0
13720,11.537698984146118,0.0,0.0,0.0,0.0,0.0
13725,11.53770112991333,0.0,0.0,0.0,0.0,0.0
13730,11.547515630722046,0.0,0.0,0.0,0.0,0.0
13735,11.547518253326416,0.0,0.0,0.0,0.0,0.0
13740,11.54751992225647,0.0,0.0,0.0,0.0,0.0
13745,11.547521829605103,0.0,0.0,0.0,0.0,0.0
13750,11.55733871459961,0.0,0.0,0.0,0.0,0.0
13755,11.557341575622559,0.0,0.0,0.0,0.0,0.0
13760,11.55734395980835,0.0,0.0,0.0,0.0,0.0
13765,11.56776475906372,0.0,0.0,0.0,0.0,0.0
13770,11.567766904830933,0.0,0.0,0.0,0.0,0.0
13775,11.567769050598145,0.0,0.0,0.0,0.0,0.0
13780,11.580310344696045,0.0,0.0,0.0,0.0,0.0
13785,11.580312967300415,0.0,0.0,0.0,0.0,0.0
13790,11.580314874649048,0.0,0.0,0.0,0.0,0.0
13795,11.592404842376709,0.0,0.0,0.0,0.0,0.0
13800,11.592407464981079,0.0,0.0,0.0,0.0,0.0
13805,11.592409372329712,0.0,0.0,0.0,0.0,0.0
13810,11.604192972183228,0.0,0.0,0.0,0.0,0.0
13815,11.604195833206177,0.0,0.0,0.0,0.0,0.0
13820,11.60419750213623,0.0,0.0,0.0,0.0,0.0
13825,11.604199409484863,0.0,0.0,0.0,0.0,0.0
13830,11.615639209747314,0.0,0.0,0.0,0.0,0.0
13835,11.615641593933105,0.0,0.0,0.0,0.0,0.0
13840,11.61564326286316,0.0,0.0,0.0,0.0,0.0
13845,11.625675916671753,0.0,0.0,0.0,0.0,0.0
13850,11.625678300857544,0.0,0.0,0.0,0.0,0.0
13855,11.625679969787598,0.0,0.0,0.0,0.0,0.0
13860,11.635986804962158,0.0,0.0,0.0,0.0,0.0
13865,11.635989427566528,0.0,0.0,0.0,0.0,0.0
13870,11.635991334915161,0.0,0.0,0.0,0.0,0.0
13875,11.646258354187012,0.0,0.0,0.0,0.0,0.0
13880,11.646260976791382,0.0,0.0,0.0,0.0,0.0
13885,11.646262645721436,0.0,0.0,0.0,0.0,0.0
13890,11.655976057052612,0.0,0.0,0.0,0.0,0.0
13895,11.655978918075562,0.0,0.0,0.0,0.0,0.0
13900,11.655980825424194,0.0,0.0,0.0,0.0,0.0
13905,11.655982494354248,0.0,0.0,0.0,0.0,0.0
13910,11.665737390518188,0.0,0.0,0.0,0.0,0.0
13915,11.66573977470398,0.0,0.0,0.0,0.0,0.0
13920,11.665741443634033,0.0,0.0,0.0,0.0,0.0
13925,11.67562747001648,0.0,0.0,0.0,0.0,0.0
13930,11.67562985420227,0.0,0.0,0.0,0.0,0.0
13935,11.675631523132324,0.0,0.0,0.0,0.0,0.0
13940,11.685837984085083,0.0,0.0,0.0,0.0,0.0
13945,11.685840606689453,0.0,0.0,0.0,0.0,0.0
13950,11.685842275619507,0.0,0.0,0.0,0.0,0.0
13955,11.695516109466553,0.0,0.0,0.0,0.0,0.0
13960,11.695518732070923,0.0,0.0,0.0,0.0,0.0
13965,11.695520401000977,0.0,0.0,0.0,0.0,0.0
13970,11.705301523208618,0.0,0.0,0.0,0.0,0.0
13975,11.70530390739441,0.0,0.0,0.0,0.0,0.0
13980,11.705305814743042,0.0,0.0,0.0,0.0,0.0
13985,11.705307483673096,0.0,0.0,0.0,0.0,0.0
13990,11.714925765991211,0.0,0.0,0.0,0.0,0.0
13995,11.714928150177002,0.0,0.0,0.0,0.0,0.0
14000,11.714929819107056,0.0,0.0,0.0,0.0,0.0
14005,11.724843263626099,0.0,0.0,0.0,0.0,0.0
14010,11.72484540939331,0.0,0.0,0.0,0.0,0.0
14015,11.724847316741943,0.0,0.0,0.0,0.0,0.0
14020,11.734720706939697,0.0,0.0,0.0,0.0,0.0
14025,11.734723091125488,0.0,0.0,0.0,0.0,0.0
14030,11.734724760055542,0.0,0.0,0.0,0.0,0.0
14035,11.744677782058716,0.0,0.0,0.0,0.0,0.0
14040,11.744680166244507,0.0,0.0,0.0,0.0,0.0
14045,11.74468207359314,0.0,0.0,0.0,0.0,0.0
14050,11.754619121551514,0.0,0.0,0.0,0.0,0.0
14055,11.754621505737305,0.0,0.0,0.0,0.0,0.0
14060,11.754623413085938,0.0,0.0,0.0,0.0,0.0
14065,11.75462532043457,0.0,0.0,0.0,0.0,0.0
14070,11.764340162277222,0.0,0.0,0.0,0.0,0.0
14075,11.764342546463013,0.0,0.0,0.0,0.0,0.0
14080,11.764344215393066,0.0,0.0,0.0,0.0,0.0
14085,11.774358749389648,0.0,0.0,0.0,0.0,0.0
14090,11.774360656738281,0.0,0.0,0.0,0.0,0.0
14095,11.774362564086914,0.0,0.0,0.0,0.0,0.0
14100,11.78429102897644,0.0,0.0,0.0,0.0,0.0
14105,11.784293413162231,0.0,0.0,0.0,0.0,0.0
14110,11.784295082092285,0.0,0.0,0.0,0.0,0.0
14115,11.794181823730469,0.0,0.0,0.0,0.0,0.0
14120,11.79418420791626,0.0,0.0,0.0,0.0,0.0
14125,11.794185876846313,0.0,0.0,0.0,0.0,0.0
14130,11.80385446548462,0.0,0.0,0.0,0.0,0.0
14135,11.803857326507568,0.0,0.0,0.0,0.0,0.0
14140,11.803859233856201,0.0,0.0,0.0,0.0,0.0
14145,11.803870916366577,0.0,0.0,0.0,0.0,0.0
14150,11.813772439956665,0.0,0.0,0.0,0.0,0.0
14155,11.813775062561035,0.0,0.0,0.0,0.0,0.0
14160,11.813776731491089,0.0,0.0,0.0,0.0,0.0
14165,11.82344126701355,0.0,0.0,0.0,0.0,0.0
14170,11.82344365119934,0.0,0.0,0.0,0.0,0.0
14175,11.823445320129395,0.0,0.0,0.0,0.0,0.0
14180,11.833194971084595,0.0,0.0,0.0,0.0,0.0
14185,11.833197355270386,0.0,0.0,0.0,0.0,0.0
14190,11.83319902420044,0.0,0.0,0.0,0.0,0.0
14195,11.84276270866394,0.0,0.0,0.0,0.0,0.0
14200,11.84276533126831,0.0,0.0,0.0,0.0,0.0
14205,11.842767000198364,0.0,0.0,0.0,0.0,0.0
14210,11.852522850036621,0.0,0.0,0.0,0.0,0.0
14215,11.852525472640991,0.0,0.0,0.0,0.0,0.0
14220,11.852527379989624,0.0,0.0,0.0,0.0,0.0
14225,11.852529048919678,0.0,0.0,0.0,0.0,0.0
14230,11.86236047744751,0.0,0.0,0.0,0.0,0.0
14235,11.8623628616333,0.0,0.0,0.0,0.0,0.0
14240,11.862364530563354,0.0,0.0,0.0,0.0,0.0
14245,11.872145891189575,0.0,0.0,0.0,0.0,0.0
14250,11.872148513793945,0.0,0.0,0.0,0.0,0.0
14255,11.872150182723999,0.0,0.0,0.0,0.0,0.0
14260,11.882103204727173,0.0,0.0,0.0,0.0,0.0
14265,11.882105827331543,0.0,0.0,0.0,0.0,0.0
14270,11.882107496261597,0.0,0.0,0.0,0.0,0.0
14275,11.891838788986206,0.0,0.0,0.0,0.0,0.0
14280,11.891841411590576,0.0,0.0,0.0,0.0,0.0
14285,11.891843318939209,0.0,0.0,0.0,0.0,0.0
14290,11.901640176773071,0.0,0.0,0.0,0.0,0.0
14295,11.901642560958862,0.0,0.0,0.0,0.0,0.0
14300,11.901644706726074,0.0,0.0,0.0,0.0,0.0
14305,11.901646375656128,0.0,0.0,0.0,0.0,0.0
14310,11.911315679550171,0.0,0.0,0.0,0.0,0.0
14315,11.911317825317383,0.0,0.0,0.0,0.0,0.0
14320,11.911319732666016,0.0,0.0,0.0,0.0,0.0
14325,11.921122789382935,0.0,0.0,0.0,0.0,0.0
14330,11.921124935150146,0.0,0.0,0.0,0.0,0.0
14335,11.92112684249878,0.0,0.0,0.0,0.0,0.0
14340,11.930768966674805,0.0,0.0,0.0,0.0,0.0
14345,11.930771589279175,0.0,0.0,0.0,0.0,0.0
14350,11.930773496627808,0.0,0.0,0.0,0.0,0.0
14355,11.940714120864868,0.0,0.0,0.0,0.0,0.0
14360,11.940716743469238,0.0,0.0,0.0,0.0,0.0
14365,11.940718412399292,0.0,0.0,0.0,0.0,0.0
14370,11.950587511062622,0.0,0.0,0.0,0.0,0.0
14375,11.950590133666992,0.0,0.0,0.0,0.0,0.0
14380,11.950592041015625,0.0,0.0,0.0,0.0,0.0
14385,11.950593709945679,0.0,0.0,0.0,0.0,0.0
14390,11.960386276245117,0.0,0.0,0.0,0.0,0.0
14395,11.960388422012329,0.0,0.0,0.0,0.0,0.0
14400,11.960390329360962,0.0,0.0,0.0,0.0,0.0
14405,11.970312118530273,0.0,0.0,0.0,0.0,0.0
14410,11.970314264297485,0.0,0.0,0.0,0.0,0.0
14415,11.970316171646118,0.0,0.0,0.0,0.0,0.0
14420,11.98027229309082,0.0,0.0,0.0,0.0,0.0
14425,11.980285882949829,0.0,0.0,0.0,0.0,0.0
14430,11.980288028717041,0.0,0.0,0.0,0.0,0.0
14435,11.9899320602417,0.0,0.0,0.0,0.0,0.0
14440,11.98993444442749,0.0,0.0,0.0,0.0,0.0
14445,11.989936590194702,0.0,0.0,0.0,0.0,0.0
14450,11.999473810195923,0.0,0.0,0.0,0.0,0.0
14455,11.999476432800293,0.0,0.0,0.0,0.0,0.0
14460,11.999478101730347,0.0,0.0,0.0,0.0,0.0
14465,11.99948000907898,0.0,0.0,0.0,0.0,0.0
14470,12.009332180023193,0.0,0.0,0.0,0.0,0.0
14475,12.009334564208984,0.0,0.0,0.0,0.0,0.0
14480,12.009336233139038,0.0,0.0,0.0,0.0,0.0
14485,12.019001483917236,0.0,0.0,0.0,0.0,0.0
14490,12.019003868103027,0.0,0.0,0.0,0.0,0.0
14495,12.019005537033081,0.0,0.0,0.0,0.0,0.0
14500,12.028594970703125,0.0,0.0,0.0,0.0,0.0
14505,12.028597116470337,0.0,0.0,0.0,0.0,0.0
14510,12.02859902381897,0.0,0.0,0.0,0.0,0.0
14515,12.038427591323853,0.0,0.0,0.0,0.0,0.0
14520,12.038430213928223,0.0,0.0,0.0,0.0,0.0
14525,12.038432121276855,0.0,0.0,0.0,0.0,0.0
14530,12.04819655418396,0.0,0.0,0.0,0.0,0.0
14535,12.04819941520691,0.0,0.0,0.0,0.0,0.0
14540,12.048201084136963,0.0,0.0,0.0,0.0,0.0
14545,12.048202991485596,0.0,0.0,0.0,0.0,0.0
14550,12.057999610900879,0.0,0.0,0.0,0.0,0.0
14555,12.05800175666809,0.0,0.0,0.0,0.0,0.0
14560,12.058003425598145,0.0,0.0,0.0,0.0,0.0
14565,12.06756591796875,0.0,0.0,0.0,0.0,0.0
14570,12.067568302154541,0.0,0.0,0.0,0.0,0.0
14575,12.067570209503174,0.0,0.0,0.0,0.0,0.0
14580,12.077312469482422,0.0,0.0,0.0,0.0,0.0
14585,12.077314853668213,0.0,0.0,0.0,0.0,0.0
14590,12.077316522598267,0.0,0.0,0.0,0.0,0.0
14595,12.086961269378662,0.0,0.0,0.0,0.0,0.0
14600,12.086963653564453,0.0,0.0,0.0,0.0,0.0
14605,12.086965799331665,0.0,0.0,0.0,0.0,0.0
14610,12.096506357192993,0.0,0.0,0.0,0.0,0.0
14615,12.096508741378784,0.0,0.0,0.0,0.0,0.0
14620,12.096510648727417,0.0,0.0,0.0,0.0,0.0
14625,12.09651255607605,0.0,0.0,0.0,0.0,0.0
14630,12.106253147125244,0.0,0.0,0.0,0.0,0.0
14635,12.106255292892456,0.0,0.0,0.0,0.0,0.0
14640,12.10625696182251,0.0,0.0,0.0,0.0,0.0
14645,12.115923643112183,0.0,0.0,0.0,0.0,0.0
14650,12.115926265716553,0.0,0.0,0.0,0.0,0.0
